,Date,Title
4192,2023-02-12, adani vows more equity with SBI for Australia project 
4193,2023-02-12," 'Control and command freak government': Congress lashes out at BJP after Rahul Gandhi, Kharge's remarks expunged from Parliament records "
4194,2023-02-12, AAP protests outside BJP headquarters over adani issue 
4195,2023-02-12," Indian Oil adani Gas Private Ltd could provide only over 9,000 PNG connections in Kochi "
4196,2023-02-13, Opposition leaders hold meeting to chalk out strategy in Parliament 
4197,2023-02-13, Lok Sabha secretariat notice to Rahul Gandhi seeks reply by February 15 for remarks on PM Modi 
4198,2023-02-13, adani vs Hindenburg saga: 10 things which have happened so far 
4199,2023-02-13," Nykaa, adani Ports, BEML and other stocks in news today "
4200,2023-02-13, PM Modi's hands were shaking as I was talking about adani in Parliament: Rahul Gandhi 
4201,2023-02-13, Appointment of governors political: CPI 
4202,2023-02-13, India reclaims fifth place in world stocks as adani claws back 
4203,2023-02-13, adani shares drop as group cuts revenue growth target by 50% 
4204,2023-02-13, Lok Sabha secretariat notice to Rahul Gandhi seeks reply by February 15 for remarks on PM Modi 
4205,2023-02-13, adani Group tries to calm investors as regulator confirms probe 
4206,2023-02-13," adani-Hindenburg row: Centre agrees to SC proposal, will form panel on regulatory mechanism "
4207,2023-02-13," Gautam adani group cuts growth target, capex in post-Hindenburg repair moves "
4208,2023-02-13, Water jets used to stop AAP protest against Modi-adani 
4209,2023-02-14," Houses adjourned, to reconvene on March 13 "
4210,2023-02-14, adani cos’ mcap losses top Rs 10 lakh crore in 13 trading days 
4211,2023-02-14, adani issue: Tamil Nadu CM Stalin demands JPC probe 
4212,2023-02-14, How did the Indian markets end on Monday? 
4213,2023-02-14, Congress attacks govt over Income Tax survey operation at BBC offices 
4214,2023-02-14, ‘Will not let Centre deprive state’ 
4215,2023-02-14, adani Group seeks to calm investors on $27 billion debts 
4216,2023-02-14," Sebi okay with regulated short selling, probing Hindenburg allegations against adani "
4217,2023-02-14," Congress gave thousands of bighas to adani, says Rajendra Rathore "
4218,2023-02-14, adani cos’ mcap losses top Rs 10 lakh crore in 13 trading days 
4219,2023-02-14, adani Group hires Grant Thornton for some independent audits after Hindenburg fallout: Report 
4220,2023-02-14," adani Group stocks, Nykaa, HDFC Bank, SpiceJet and other stocks in news today "
4221,2023-02-14," Probing Hindenburg charges against adani, Sebi tells Supreme Court "
4222,2023-02-14," adani Group firms fall for 2nd day running, adani Enterprises down nearly 5% "
4223,2023-02-14," Maharashtra economic panel meets for 1st time; adani, Ambani sons absent "
4224,2023-02-14, TMC MP Mahua Moitra asks if IT action on BBC will be followed by one on 'Mr A' 
4225,2023-02-14," adani Enterprises posts Q3 profit on strong performance in coal trading, airport business "
4226,2023-02-14, PSU non-life cos have Rs 348-crore adani exposure 
4227,2023-02-14, adani Group stocks: Should you buy into the dip? 
4228,2023-02-14, Hindenburg-adani: Centre agrees to Supreme Court-picked panel 
4229,2023-02-14," No tree to be cut in Hasdeo, will intensify protest: Rakesh Tikait "
4230,2023-02-14, Gautam adani crisis likely to leave India’s conglomerates unscathed 
4231,2023-02-14, Nothing for BJP to hide or be afraid of: Amit Shah on adani-Hindenburg row 
4232,2023-02-15, Gautam adani group touts cash reserves in bid to calm investors 
4233,2023-02-15, adani Group hires banks to hold fixed-income investor calls 
4234,2023-02-15," No material refinancing risk, says adani Group "
4235,2023-02-15," Congress accuses govt of allowing adani group to 'gain monopoly' in defence sector, asks is it in national interest "
4236,2023-02-15," Volatility in group stocks is temporary, says Gautam adani "
4237,2023-02-15, adani Group looks to repay $500 million bridge loan taken for cement deals: Report 
4238,2023-02-15, Most adani group companies rebound in morning trade 
4239,2023-02-15," No material refinancing risk, says adani Group "
4240,2023-02-15, adani Group touts 'very healthy' balance sheet in bid to calm investors 
4241,2023-02-15, Was adani stock rise really a con as Hindenburg says? 
4242,2023-02-15," Congress's Jairam Ramesh urges RBI, Sebi to probe allegations against adani Group "
4243,2023-02-15, BEST smart meters’ work from March in Mumbai 
4244,2023-02-15," adani Enterprises’s stock stabilises on robust results, rest bleed "
4245,2023-02-15," Former minister Arun Shourie raises concern over role of money, propaganda in elections "
4246,2023-02-15, adani row: Tamil Nadu CM MK Stalin demands joint parliamentary committee probe 
4247,2023-02-15, Market turmoil won’t hurt India story: Blackstone 
4248,2023-02-15, adani row: Congress neta moves Supreme Court for probe 
4249,2023-02-15, ESG gatekeeper readies a verdict on adani group companies 
4250,2023-02-15," Big spillover risks unlikely, says S&P "
4251,2023-02-15, adani-Hindenburg row: SC agrees to hear fresh PIL of Congress leader on February 17 
4252,2023-02-15," adani Enterprises stock stabilises on robust results, rest bleed "
4253,2023-02-15, Retail investors keep faith in Indian market despite $129 billion rout in Gautam adani stocks 
4254,2023-02-15," Amit Shah on adani row: BJP has nothing to hide, fear about "
4255,2023-02-16, adani mcap slides even as 6 group stocks gain 
4256,2023-02-16, Why Indian mkt is stable despite adani mcap rout 
4257,2023-02-16, Why Indian mkt is stable despite adani mcap rout 
4258,2023-02-16," Congress writes to RBI & Sebi, seeks probe into adani case "
4259,2023-02-16, TMC MP asks govt to clarify if it pushed for adani project with Dhaka 
4260,2023-02-16, MSCI defers decision on 2 adani group firms' weightages in indices 
4261,2023-02-16, adani mcap slides even as 6 group stocks gain 
4262,2023-02-16, Ambuja Cements declared as preferred bidder for Uskalvagu limestone block in Odisha 
4263,2023-02-16, 2nd setback after withdrawing FPO 
4264,2023-02-16, adani credit flashes warnings after group gorged on cheap debt 
4265,2023-02-16, 'Market rumours': adani group on reports of hiring Grant Thornton for audit 
4266,2023-02-16, Hindenburg Report: S&P places adani Transmission's ESG evaluation 'under review' 
4267,2023-02-16, Centre looking into the matter: CM on adani row 
4268,2023-02-16, Why Indian market is stable despite adani mcap rout 
4269,2023-02-16, adani Group firms climb in morning trade; adani Enterprises jumps over 5% 
4270,2023-02-16, adani Green to disclose refinancing plan after fiscal year ends: Report 
4271,2023-02-16," adani Gas, Nestle India, Shree Cement and other stocks in news today "
4272,2023-02-16, Former Rajasthan education minister Vasudev Devnani blames Congress of double standards on adani 
4273,2023-02-16, adani company gives up bid to acquire DB Power; 2nd setback after withdrawing FPO 
4274,2023-02-16, adani company gives up bid to acquire DB Power 
4275,2023-02-16, MSCI delays index weighting changes for two adani companies 
4276,2023-02-17, MSCI defers rejig for 2 adani stocks 
4277,2023-02-17, adani Power up 5% after dropping DB Power deal 
4278,2023-02-17, adani Power up 5% after dropping DB Power deal 
4279,2023-02-17, George Soros: The man who broke UK's central bank and criticised PM Modi 
4280,2023-02-17," Supreme Court junks Centre’s sealed envelope, says it will pick Hindenburg-adani probe panel "
4281,2023-02-17," BJP lashes out at investor George Soros, says he is 'targeting' Indian democratic system "
4282,2023-02-17, Most adani dollar bonds rally out of distressed territory 
4283,2023-02-17, Congress seeks probe into Israel co’s role in Indian polls 
4284,2023-02-17," Centre should pay attention to opposition's demand for JPC probe into adani matter, says Bihar CM Nitish Kumar "
4285,2023-02-17," Cash, private notes to tackle debt deadline, says report "
4286,2023-02-17, MSCI defers rejig for 2 adani stocks 
4287,2023-02-17, S&P to review ESG evaluation for adani Transmission 
4288,2023-02-17," Cash, private notes to tackle debt deadline, says report "
4289,2023-02-18, adani shock for $3.1 trillion Indian stock market is ebbing fast 
4290,2023-02-18, Keeping watch on adani's Godda plant ops: Congress 
4291,2023-02-18," Why did LIC, SBI become anchor investors in adani FPO despite price dropping below issue price, Congress asks "
4292,2023-02-18, Why is Modi scared of JPC probe? Cong 
4293,2023-02-18, Truckers call 'mahapanchayat' as freight rate impasse enters Day 66 in Himachal Pradesh 
4294,2023-02-18, Bihar CM Nitish Kumar justifies opposition demand for JPC probe 
4295,2023-02-18, The world listens to George Soros. Should India? 
4296,2023-02-18," adani-Hindenburg row: Why is Modi 'afraid' of ordering JPC investigation, asks Congress "
4297,2023-02-18, NSE reviews some index constituents 
4298,2023-02-18, Soros sparks row by saying adani case ‘may open door to democratic revival’ 
4299,2023-02-18," adani Ent breaks 3-day run, group mcap slides by Rs 10k cr "
4300,2023-02-18," adani Enterprises breaks 3-day run, group mcap slides by Rs 10,000 crore "
4301,2023-02-19, Over 100 big industries with ₹46k cr worth investments set shop in AP in last 3 years 
4302,2023-02-19, adani credit facilities expose collateral web full of red flags 
4303,2023-02-19," adani-Hindenburg row not to impact India story, says industry doyen K P Singh of DLF "
4304,2023-02-19, Why Opposition CMs are mum on Hindenburg and adani 
4305,2023-02-20, Chandigarh: 'Fake nationalism can't save BJP govt' 
4306,2023-02-20, Over two months long deadlock between adani owned cement plants and truckers ends in Himachal Pradesh 
4307,2023-02-20, adani Group decides against bid for stake in power trader PTC 
4308,2023-02-20," BJP rattled by Bharat Jodo Yatra, Chhattisgarh ED raids to divert attention from adani imbroglio: Congress "
4309,2023-02-20, Bank of Baroda CEO says willing to keep lending to adani Group 
4310,2023-02-20," Rahul Gandhi attacks adani group in social media video, takes 'Mitr-kaal' jibe at govt "
4311,2023-02-20, Gautam adani maps comeback strategy after $132 billion Hindenburg rout 
4312,2023-02-20," HUL, Infosys, Cipla, adani Power and other stocks in news today "
4313,2023-02-20, Stock bearing the brunt of adani rout is at risk of more losses 
4314,2023-02-20, Green body denies quarrying nod to adani compliance in Kerala 
4315,2023-02-20," adani group firm repays Rs 1,500 crore in comeback strategy "
4316,2023-02-21," ​​ Ambuja Cements, ACC to restart operations in Himachal Pradesh "
4317,2023-02-21," Congress, BJP leaders trade barbs after ED raids in Chhattisgarh "
4318,2023-02-21, India invokes emergency rules to avoid blackouts this summer 
4319,2023-02-21, adani stock turmoil enters fourth week 
4320,2023-02-21," NHPC, BEML, Asian Paints, Tata Motors and other stocks in news today "
4321,2023-02-21, adani stock turmoil enters 4th week 
4322,2023-02-21, adani group market value drops below $100 billion as stock rout widens 
4323,2023-02-21, Why Hindenburg may have saved adani from self-ruin 
4324,2023-02-21," adani Ports to prepay Rs 1,000 crore on commercial papers due in March: Report "
4325,2023-02-21," 'Sockpuppets' created puffery about adani, says Wikipedia "
4326,2023-02-21, Sebi moots stricter ESG disclosures by MFs 
4327,2023-02-21, Sebi moots stricter ESG disclosures by MFs 
4328,2023-02-21, Truckers-adani cement plant standoff ends 
4329,2023-02-21, SC refuses to accept new material in adani case 
4330,2023-02-21, Got a bad deal after fighting for over 2 months in Himachal Pradesh: Truckers 
4331,2023-02-22, Centre presses imported coal-fired plants into action 
4332,2023-02-22, adani Group firms fall in morning trade; adani Enterprises tumbles over 9% 
4333,2023-02-22, Most adani stocks close deep in red 
4334,2023-02-22," adani Group manipulated entries, claims Wikipedia "
4335,2023-02-22," India, Israel keen on finalising FTA "
4336,2023-02-22," Sensex crashes over 900 points, Nifty settles at 17,554: Key reasons why markets fell for fourth straight day "
4337,2023-02-22, Why rise and fall of adani stocks says about India's woes 
4338,2023-02-22, HC directs adani Power to submit details of solatium 
4339,2023-02-22, HC directs adani Power to submit details of reparation 
4340,2023-02-22, HC directs adani Power to submit details of reparation 
4341,2023-02-22," adani Group manipulated entries, claims Wikipedia "
